"year";"month";"day";"decimal";"ssn";"sd";"n";"m"
1999;03;13;1999.196; 114;  4.9;  25;1
1999;03;14;1999.199; 141;  7.8;  21;1
1999;03;15;1999.201; 137;  8.9;  16;1
1999;03;16;1999.204; 146;  6.8;  20;1
1999;03;17;1999.207; 149;  6.8;  23;1
1999;03;18;1999.210; 144;  6.7;  20;1
1999;03;19;1999.212; 152; 10.6;  13;1
1999;03;20;1999.215; 117; 10.4;  16;1
1999;03;21;1999.218; 107;  3.9;  12;1
1999;03;22;1999.221;  92;  8.9;  14;1
1999;03;23;1999.223;  45;  4.1;  17;1
1999;03;24;1999.226;  62;  3.3;  18;1
1999;03;25;1999.229;  56;  2.9;  17;1
1999;03;26;1999.232;  47;  3.6;  15;1
1999;03;27;1999.234;  36;  3.7;  16;1
1999;03;28;1999.237;  56;  4.2;  20;1
1999;03;29;1999.240;  77;  6.4;  18;1
1999;03;30;1999.242;  83;  5.4;  16;1
1999;03;31;1999.245;  77;  3.2;  23;1
1999;04;01;1999.248;  65;  3.2;  21;1
1999;04;02;1999.251;  57;  3.6;  17;1
1999;04;03;1999.253;  71;  5.5;  16;1
1999;04;04;1999.256; 104;  6.2;  16;1
1999;04;05;1999.259; 119;  5.5;  14;1
1999;04;06;1999.262; 135;  6.4;  17;1
1999;04;07;1999.264; 120;  6.1;  19;1
1999;04;08;1999.267; 131; 13.3;  20;1
1999;04;09;1999.270; 153;  7.9;  21;1
1999;04;10;1999.273; 132;  7.9;  15;1
1999;04;11;1999.275; 110; 12.3;  18;1
1999;04;12;1999.278; 112; 14.0;  14;1
1999;04;13;1999.281; 119; 12.8;  20;1
1999;04;14;1999.284; 109;  4.7;  20;1
1999;04;15;1999.286;  93;  3.8;  21;1
1999;04;16;1999.289;  98; 12.2;  21;1
1999;04;17;1999.292; 110;  7.6;  17;1
1999;04;18;1999.295;  81; 11.2;  16;1
1999;04;19;1999.297;  73;  7.1;  21;1
1999;04;20;1999.300;  73;  3.5;  19;1
1999;04;21;1999.303;  62;  5.1;  25;1
1999;04;22;1999.305;  59;  3.5;  20;1
1999;04;23;1999.308;  62;  7.9;  16;1
1999;04;24;1999.311;  75; 10.2;  10;1
1999;04;25;1999.314;  66;  5.5;  20;1
1999;04;26;1999.316;  69;  2.8;  22;1
1999;04;27;1999.319;  81;  3.7;  22;1
1999;04;28;1999.322;  81;  4.0;  25;1
1999;04;29;1999.325;  90;  3.4;  22;1
1999;04;30;1999.327;  97;  7.2;  24;1
1999;05;01;1999.330; 107;  6.9;  24;1
1999;05;02;1999.333; 129;  8.0;  23;1
1999;05;03;1999.336; 112;  6.0;  24;1
1999;05;04;1999.338; 118; 10.9;  15;1
1999;05;05;1999.341; 124;  8.7;  17;1
1999;05;06;1999.344; 146; 11.2;  18;1
1999;05;07;1999.347; 200; 11.3;  19;1
1999;05;08;1999.349; 214;  8.7;  20;1
1999;05;09;1999.352; 210;  7.5;  21;1
1999;05;10;1999.355; 191;  8.7;  20;1
1999;05;11;1999.358; 188; 12.2;  17;1
1999;05;12;1999.360; 172; 11.2;  19;1
1999;05;13;1999.363; 142; 10.4;  22;1
1999;05;14;1999.366; 132;  8.9;  20;1
1999;05;15;1999.368; 148;  7.3;  20;1
1999;05;16;1999.371; 148;  5.9;  20;1
1999;05;17;1999.374; 139;  8.0;  24;1
1999;05;18;1999.377; 131;  5.9;  21;1
1999;05;19;1999.379; 132;  7.7;  16;1
1999;05;20;1999.382; 135;  5.6;  22;1
1999;05;21;1999.385; 153;  6.5;  23;1
1999;05;22;1999.388; 138;  6.0;  21;1
1999;05;23;1999.390; 121;  4.7;  19;1
1999;05;24;1999.393; 120;  5.4;  17;1
1999;05;25;1999.396; 129;  9.4;  25;1
1999;05;26;1999.399; 160;  8.8;  22;1
1999;05;27;1999.401; 167;  7.2;  21;1
1999;05;28;1999.404; 167;  9.7;  21;1
1999;05;29;1999.407; 162;  9.7;  21;1
1999;05;30;1999.410; 150; 11.9;  18;1
1999;05;31;1999.412; 153;  7.4;  20;1
1999;06;01;1999.415; 206;  8.7;  24;1
1999;06;02;1999.418; 203; 10.2;  24;1
1999;06;03;1999.421; 197; 10.7;  21;1
1999;06;04;1999.423; 211;  8.8;  22;1
1999;06;05;1999.426; 217;  8.3;  20;1
1999;06;06;1999.429; 220; 12.3;  22;1
1999;06;07;1999.432; 185;  8.6;  17;1
1999;06;08;1999.434; 197;  9.1;  23;1
1999;06;09;1999.437; 241; 12.1;  21;1
1999;06;10;1999.440; 220; 10.7;  20;1
1999;06;11;1999.442; 239; 14.5;  17;1
1999;06;12;1999.445; 230;  6.1;  20;1
1999;06;13;1999.448; 229; 12.3;  18;1
1999;06;14;1999.451; 221;  8.6;  21;1
1999;06;15;1999.453; 209;  8.8;  23;1
1999;06;16;1999.456; 181;  9.7;  23;1
1999;06;17;1999.459; 146;  7.8;  20;1
1999;06;18;1999.462; 120;  4.9;  19;1
1999;06;19;1999.464; 119;  9.5;  17;1
1999;06;20;1999.467;  93;  5.2;  14;1
1999;06;21;1999.470; 119;  5.6;  23;1
1999;06;22;1999.473; 160;  7.6;  17;1
1999;06;23;1999.475; 217;  9.2;  18;1
1999;06;24;1999.478; 293; 11.8;  12;1
1999;06;25;1999.481; 292; 17.5;  17;1
1999;06;26;1999.484; 274; 14.4;  19;1
1999;06;27;1999.486; 259; 15.5;  11;1
1999;06;28;1999.489; 254; 15.4;  16;1
1999;06;29;1999.492; 241; 13.2;  11;1
1999;06;30;1999.495; 223; 11.5;  17;1
1999;07;01;1999.497; 215;  8.9;  19;1
1999;07;02;1999.500; 223; 11.7;  19;1
1999;07;03;1999.503; 217; 12.9;  19;1
1999;07;04;1999.505; 205;  8.8;  21;1
1999;07;05;1999.508; 199; 12.3;  19;1
1999;07;06;1999.511; 186; 10.7;  19;1
1999;07;07;1999.514; 179; 10.4;  17;1
1999;07;08;1999.516; 173; 10.1;  22;1
1999;07;09;1999.519; 176; 12.2;  20;1
1999;07;10;1999.522; 171;  7.7;  20;1
1999;07;11;1999.525; 176;  9.6;  18;1
1999;07;12;1999.527; 199;  8.0;  21;1
1999;07;13;1999.530; 157;  7.3;  14;1
1999;07;14;1999.533; 128;  5.1;  18;1
1999;07;15;1999.536; 122;  5.3;  18;1
1999;07;16;1999.538; 118;  6.8;  19;1
1999;07;17;1999.541; 121;  7.0;  16;1
1999;07;18;1999.544; 137;  9.8;  15;1
1999;07;19;1999.547; 121;  9.5;  19;1
1999;07;20;1999.549; 118;  6.5;  18;1
1999;07;21;1999.552; 121;  5.3;  18;1
1999;07;22;1999.555; 144;  6.8;  20;1
1999;07;23;1999.558; 148;  7.4;  16;1
1999;07;24;1999.560; 173;  7.2;  20;1
1999;07;25;1999.563; 182;  8.9;  21;1
1999;07;26;1999.566; 153; 10.4;  21;1
1999;07;27;1999.568; 176;  8.3;  21;1
1999;07;28;1999.571; 220;  6.5;  19;1
1999;07;29;1999.574; 246; 10.0;  22;1
1999;07;30;1999.577; 252; 12.5;  23;1
1999;07;31;1999.579; 223; 12.7;  22;1
1999;08;01;1999.582; 252; 12.0;  23;1
1999;08;02;1999.585; 250; 11.8;  24;1
1999;08;03;1999.588; 229; 11.2;  22;1
1999;08;04;1999.590; 193; 11.2;  23;1
1999;08;05;1999.593; 193;  9.3;  22;1
1999;08;06;1999.596; 167; 14.1;  22;1
1999;08;07;1999.599; 152; 11.8;  23;1
1999;08;08;1999.601; 149; 11.2;  21;1
1999;08;09;1999.604; 115; 15.8;  24;1
1999;08;10;1999.607;  82; 14.8;  23;1
1999;08;11;1999.610;  79;  5.1;  20;1
1999;08;12;1999.612;  91; 13.4;  20;1
1999;08;13;1999.615; 102; 17.1;  17;1
1999;08;14;1999.618;  87; 15.3;  17;1
1999;08;15;1999.621;  74; 13.0;  17;1
1999;08;16;1999.623;  67; 10.0;  20;1
1999;08;17;1999.626;  55; 11.3;  24;1
1999;08;18;1999.629;  58;  6.8;  25;1
1999;08;19;1999.632;  64;  8.2;  20;1
1999;08;20;1999.634;  73;  4.7;  17;1
1999;08;21;1999.637;  88;  9.2;  23;1
1999;08;22;1999.640; 103; 11.9;  21;1
1999;08;23;1999.642; 115; 10.0;  25;1
1999;08;24;1999.645; 131; 23.3;  16;1
1999;08;25;1999.648; 196; 21.4;  22;1
1999;08;26;1999.651; 206; 14.6;  22;1
1999;08;27;1999.653; 194; 16.5;  20;1
1999;08;28;1999.656; 223; 13.3;  17;1
1999;08;29;1999.659; 231; 10.6;  19;1
1999;08;30;1999.662; 228; 17.2;  20;1
1999;08;31;1999.664; 165;  7.9;  20;1
1999;09;01;1999.667; 140;  7.9;  24;1
1999;09;02;1999.670; 122;  7.1;  23;1
1999;09;03;1999.673; 115;  6.1;  24;1
1999;09;04;1999.675; 103;  6.5;  19;1
1999;09;05;1999.678; 106;  4.7;  23;1
1999;09;06;1999.681;  86;  5.3;  20;1
1999;09;07;1999.684; 103;  7.0;  22;1
1999;09;08;1999.686; 113;  6.9;  24;1
1999;09;09;1999.689; 109;  6.4;  21;1
1999;09;10;1999.692; 110;  6.8;  25;1
1999;09;11;1999.695; 113;  8.7;  24;1
1999;09;12;1999.697; 126;  7.2;  21;1
1999;09;13;1999.700; 152;  7.3;  22;1
1999;09;14;1999.703; 167;  7.5;  19;1
1999;09;15;1999.705; 168;  8.3;  15;1
1999;09;16;1999.708; 165;  9.4;  22;1
1999;09;17;1999.711; 147;  8.1;  19;1
1999;09;18;1999.714; 147;  9.9;  18;1
1999;09;19;1999.716; 128;  5.9;  17;1
1999;09;20;1999.719;  97;  4.7;  18;1
1999;09;21;1999.722;  65;  5.5;  18;1
1999;09;22;1999.725;  89;  4.8;  18;1
1999;09;23;1999.727;  85;  3.8;  24;1
1999;09;24;1999.730;  61;  4.9;  24;1
1999;09;25;1999.733;  43;  3.5;  21;1
1999;09;26;1999.736;  46;  4.3;  22;1
1999;09;27;1999.738;  52;  3.7;  21;1
1999;09;28;1999.741;  68;  5.4;  20;1
1999;09;29;1999.744;  77;  5.1;  17;1
1999;09;30;1999.747;  86;  5.1;  19;1
1999;10;01;1999.749;  72;  5.2;  19;1
1999;10;02;1999.752;  93;  4.3;  18;1
1999;10;03;1999.755;  98;  8.2;  18;1
1999;10;04;1999.758; 111;  9.3;  19;1
1999;10;05;1999.760; 179;  7.0;  13;1
1999;10;06;1999.763; 197;  9.1;  19;1
1999;10;07;1999.766; 200; 10.2;  21;1
1999;10;08;1999.768; 163;  6.3;  13;1
1999;10;09;1999.771; 189;  8.0;  11;1
1999;10;10;1999.774; 188; 10.5;  16;1
1999;10;11;1999.777; 182;  8.4;  15;1
1999;10;12;1999.779; 210; 10.1;  22;1
1999;10;13;1999.782; 227; 13.6;  19;1
1999;10;14;1999.785; 218; 17.0;  19;1
1999;10;15;1999.788; 166;  9.5;  16;1
1999;10;16;1999.790; 176; 18.6;  18;1
1999;10;17;1999.793; 181; 13.5;  16;1
1999;10;18;1999.796; 165; 11.4;  20;1
1999;10;19;1999.799; 158;  6.4;  17;1
1999;10;20;1999.801; 163; 10.6;  14;1
1999;10;21;1999.804; 140;  9.8;  12;1
1999;10;22;1999.807; 124;  4.3;   9;1
1999;10;23;1999.810; 114;  6.0;  18;1
1999;10;24;1999.812; 130;  6.0;  19;1
1999;10;25;1999.815; 174;  7.1;  18;1
1999;10;26;1999.818; 207; 12.2;  19;1
1999;10;27;1999.821; 202; 12.8;  16;1
1999;10;28;1999.823; 195; 10.7;  20;1
1999;10;29;1999.826; 198; 10.2;  20;1
1999;10;30;1999.829; 224; 15.2;  19;1
1999;10;31;1999.832; 187;  7.2;  18;1
1999;11;01;1999.834; 163;  8.3;  14;1
1999;11;02;1999.837; 140;  6.8;  14;1
1999;11;03;1999.840; 114;  7.1;  21;1
1999;11;04;1999.842; 134;  7.3;  19;1
1999;11;05;1999.845; 144;  8.4;  16;1
1999;11;06;1999.848; 146;  9.6;  14;1
1999;11;07;1999.851; 174;  8.2;  14;1
1999;11;08;1999.853; 206; 12.1;   8;1
1999;11;09;1999.856; 239; 19.2;   8;1
1999;11;10;1999.859; 291; 18.3;  13;1
1999;11;11;1999.862; 290; 17.6;  14;1
1999;11;12;1999.864; 266; 14.8;  16;1
1999;11;13;1999.867; 232; 18.7;  14;1
1999;11;14;1999.870; 206; 11.9;  14;1
1999;11;15;1999.873; 216; 11.3;  14;1
1999;11;16;1999.875; 242;  7.6;  15;1
1999;11;17;1999.878; 235; 19.4;  11;1
1999;11;18;1999.881; 225; 15.4;  15;1
1999;11;19;1999.884; 232; 12.8;  13;1
1999;11;20;1999.886; 215; 19.7;  13;1
1999;11;21;1999.889; 201; 12.8;  18;1
1999;11;22;1999.892; 194; 15.4;   7;1
1999;11;23;1999.895; 155; 10.0;  11;1
1999;11;24;1999.897; 146; 10.7;   9;1
1999;11;25;1999.900; 144;  9.3;  14;1
1999;11;26;1999.903; 134;  6.0;  12;1
1999;11;27;1999.905; 175; 10.4;  11;1
1999;11;28;1999.908; 148; 10.6;  15;1
1999;11;29;1999.911; 110;  7.2;  15;1
1999;11;30;1999.914; 131;  9.7;  14;1
1999;12;01;1999.916; 142;  8.8;   8;1
1999;12;02;1999.919; 137; 13.3;  12;1
1999;12;03;1999.922;  97;  7.9;  10;1
1999;12;04;1999.925;  79;  5.5;  17;1
1999;12;05;1999.927;  70;  6.2;  15;1
1999;12;06;1999.930;  87;  4.3;  10;1
1999;12;07;1999.933;  81;  6.0;  10;1
1999;12;08;1999.936; 108;  7.5;  15;1
1999;12;09;1999.938; 120;  8.3;  15;1
1999;12;10;1999.941; 152;  9.0;  14;1
1999;12;11;1999.944; 139;  5.9;  11;1
1999;12;12;1999.947; 123;  9.4;  12;1
1999;12;13;1999.949; 141;  8.1;  19;1
1999;12;14;1999.952; 143;  9.5;  16;1
1999;12;15;1999.955; 127; 12.6;  11;1
1999;12;16;1999.958; 130; 18.5;  12;1
1999;12;17;1999.960; 141; 11.9;  14;1
1999;12;18;1999.963; 137;  7.7;  10;1
1999;12;19;1999.966; 138;  8.2;  12;1
1999;12;20;1999.968; 141;  8.0;  15;1
1999;12;21;1999.971; 128; 12.2;  12;1
1999;12;22;1999.974; 130; 11.2;  18;1
1999;12;23;1999.977; 123; 10.6;  16;1
1999;12;24;1999.979; 134;  7.7;  11;1
1999;12;25;1999.982; 128; 12.8;  13;1
1999;12;26;1999.985; 116; 10.2;  15;1
1999;12;27;1999.988;  95;  6.9;  15;1
1999;12;28;1999.990;  85;  7.0;   9;1
1999;12;29;1999.993; 103;  5.6;  13;1
1999;12;30;1999.996;  66;  6.0;  11;1
1999;12;31;1999.999;  79;  5.8;  13;1
2000;01;01;2000.001;  71;  3.8;  14;1
2000;01;02;2000.004;  75;  4.1;  10;1
2000;01;03;2000.007;  80;  3.9;  13;1
2000;01;04;2000.010;  95;  7.5;  13;1
2000;01;05;2000.012; 108;  5.1;  19;1
2000;01;06;2000.015; 126;  8.8;  14;1
2000;01;07;2000.018; 126;  8.6;  13;1
2000;01;08;2000.020; 111;  7.6;  13;1
2000;01;09;2000.023; 112; 12.0;  15;1
2000;01;10;2000.026;  96; 11.1;  16;1
2000;01;11;2000.029; 133; 10.4;  17;1
2000;01;12;2000.031; 198;  5.8;  13;1
2000;01;13;2000.034; 226; 11.2;  11;1
2000;01;14;2000.037; 242; 22.6;  12;1
2000;01;15;2000.040; 232; 17.4;  15;1
2000;01;16;2000.042; 241; 22.7;  16;1
2000;01;17;2000.045; 193; 12.1;  11;1
2000;01;18;2000.048; 177; 15.2;  13;1
2000;01;19;2000.051; 168; 13.3;  14;1
2000;01;20;2000.053; 140;  7.6;  13;1
2000;01;21;2000.056; 130;  8.5;  16;1
2000;01;22;2000.059; 124;  6.7;  18;1
2000;01;23;2000.061; 121;  8.5;  15;1
2000;01;24;2000.064; 118;  9.6;  21;1
2000;01;25;2000.067; 126;  7.1;  17;1
2000;01;26;2000.070; 114;  7.0;  15;1
2000;01;27;2000.072; 103;  8.6;  21;1
2000;01;28;2000.075;  89;  4.4;  15;1
2000;01;29;2000.078;  90;  5.0;  13;1
2000;01;30;2000.081;  75;  5.4;  11;1
2000;01;31;2000.083;  86;  5.5;  13;1
2000;02;01;2000.086; 104;  7.6;  15;1
2000;02;02;2000.089;  94;  9.8;  19;1
2000;02;03;2000.092; 119;  9.4;  16;1
2000;02;04;2000.094; 145;  8.5;  16;1
2000;02;05;2000.097; 153; 11.0;  21;1
2000;02;06;2000.100; 200; 13.0;  14;1
2000;02;07;2000.102; 191; 13.6;  17;1
2000;02;08;2000.105; 188;  9.8;  16;1
2000;02;09;2000.108; 160; 11.8;  19;1
2000;02;10;2000.111; 179; 17.2;  16;1
2000;02;11;2000.113; 167; 12.3;  20;1
2000;02;12;2000.116; 166;  8.2;  14;1
2000;02;13;2000.119; 158;  8.5;  20;1
2000;02;14;2000.122; 175;  9.3;  19;1
2000;02;15;2000.124; 173;  9.1;  18;1
2000;02;16;2000.127; 192;  9.5;  14;1
2000;02;17;2000.130; 160;  9.3;  18;1
2000;02;18;2000.133; 153;  7.7;  14;1
2000;02;19;2000.135; 131;  6.7;  17;1
2000;02;20;2000.138; 112;  9.6;  15;1
2000;02;21;2000.141; 135;  7.5;  18;1
2000;02;22;2000.143; 147;  8.2;  19;1
2000;02;23;2000.146; 139;  8.5;  18;1
2000;02;24;2000.149; 180; 13.9;  10;1
2000;02;25;2000.152; 192;  9.9;  17;1
2000;02;26;2000.154; 211;  9.6;  17;1
2000;02;27;2000.157; 220; 11.0;  21;1
2000;02;28;2000.160; 222; 10.1;  18;1
2000;02;29;2000.163; 238; 16.1;  14;1
2000;03;01;2000.165; 217; 13.3;  16;1
2000;03;02;2000.168; 204; 14.3;  15;1
2000;03;03;2000.171; 179; 11.2;  17;1
2000;03;04;2000.173; 178; 10.5;  15;1
2000;03;05;2000.176; 178; 11.0;  19;1
2000;03;06;2000.179; 203;  5.9;  16;1
2000;03;07;2000.182; 244; 14.7;  12;1
2000;03;08;2000.184; 228; 13.8;  10;1
2000;03;09;2000.187; 229; 14.4;  12;1
2000;03;10;2000.190; 215; 14.6;  14;1
2000;03;11;2000.193; 200; 12.6;   9;1
2000;03;12;2000.195; 192; 14.0;  18;1
2000;03;13;2000.198; 190; 11.5;  15;1
2000;03;14;2000.201; 181; 17.7;  11;1
2000;03;15;2000.204; 162;  7.8;  21;1
2000;03;16;2000.206; 157;  9.0;  11;1
2000;03;17;2000.209; 149;  8.5;  15;1
2000;03;18;2000.212; 159;  9.2;  14;1
2000;03;19;2000.214; 198; 10.4;  17;1
2000;03;20;2000.217; 236; 11.1;  21;1
2000;03;21;2000.220; 233; 10.9;  17;1
2000;03;22;2000.223; 245;  8.7;  20;1
2000;03;23;2000.225; 286; 11.8;  21;1
2000;03;24;2000.228; 295; 11.2;  16;1
2000;03;25;2000.231; 291;  6.8;  14;1
2000;03;26;2000.234; 267; 13.8;  17;1
2000;03;27;2000.236; 244; 14.2;  13;1
2000;03;28;2000.239; 266; 12.1;   7;1
2000;03;29;2000.242; 233; 18.9;  10;1
2000;03;30;2000.245; 233; 12.9;  11;1
2000;03;31;2000.247; 258; 11.2;  12;1
2000;04;01;2000.250; 285;  8.7;  13;1
2000;04;02;2000.253; 294; 17.0;  15;1
2000;04;03;2000.255; 270; 10.3;  16;1
2000;04;04;2000.258; 250; 15.6;  15;1
2000;04;05;2000.261; 197; 16.5;  10;1
2000;04;06;2000.264; 165;  7.6;  20;1
2000;04;07;2000.266; 143;  7.5;  21;1
2000;04;08;2000.269; 153;  8.8;  22;1
2000;04;09;2000.272; 165; 11.3;  20;1
2000;04;10;2000.275; 156;  6.9;  15;1
2000;04;11;2000.277; 146;  7.7;  15;1
2000;04;12;2000.280; 172;  5.3;  16;1
2000;04;13;2000.283; 180;  6.6;  16;1
2000;04;14;2000.286; 174;  7.0;  21;1
2000;04;15;2000.288; 160; 10.1;  16;1
2000;04;16;2000.291; 150;  6.6;  21;1
2000;04;17;2000.294; 168;  6.8;  17;1
2000;04;18;2000.296; 143;  5.3;  19;1
2000;04;19;2000.299; 157;  8.0;  19;1
2000;04;20;2000.302; 185; 10.4;  14;1
2000;04;21;2000.305; 195;  7.7;  19;1
2000;04;22;2000.307; 221;  7.4;  20;1
2000;04;23;2000.310; 259;  9.5;  17;1
2000;04;24;2000.313; 244; 14.6;  22;1
2000;04;25;2000.316; 230; 18.5;  19;1
2000;04;26;2000.318; 208; 10.7;  18;1
2000;04;27;2000.321; 180; 10.5;  20;1
2000;04;28;2000.324; 189; 13.4;  19;1
2000;04;29;2000.327; 153;  8.9;  17;1
2000;04;30;2000.329; 153;  8.5;  17;1
2000;05;01;2000.332; 124;  3.9;  20;1
2000;05;02;2000.335; 109;  6.4;  15;1
2000;05;03;2000.337; 104;  4.4;  15;1
2000;05;04;2000.340;  97;  5.4;  22;1
2000;05;05;2000.343;  97;  9.1;  22;1
2000;05;06;2000.346;  57;  8.2;  18;1
2000;05;07;2000.348;  71;  9.4;  19;1
2000;05;08;2000.351;  87;  8.9;  22;1
2000;05;09;2000.354; 135; 12.3;  22;1
2000;05;10;2000.357; 164;  6.2;  18;1
2000;05;11;2000.359; 181; 11.5;  18;1
2000;05;12;2000.362; 181; 11.9;  16;1
2000;05;13;2000.365; 220; 10.6;  17;1
2000;05;14;2000.367; 263; 12.8;  20;1
2000;05;15;2000.370; 280;  8.1;  20;1
2000;05;16;2000.373; 258; 11.8;  21;1
2000;05;17;2000.376; 232; 13.8;  16;1
2000;05;18;2000.378; 220; 13.1;  21;1
2000;05;19;2000.381; 228; 11.8;  15;1
2000;05;20;2000.384; 246; 14.0;  15;1
2000;05;21;2000.387; 222; 11.0;  15;1
2000;05;22;2000.389; 195; 15.3;  16;1
2000;05;23;2000.392; 180; 11.3;  16;1
2000;05;24;2000.395; 183;  9.9;  17;1
2000;05;25;2000.398; 157;  9.9;  17;1
2000;05;26;2000.400; 160;  8.7;  17;1
2000;05;27;2000.403; 145;  9.0;  16;1
2000;05;28;2000.406; 169; 10.3;  17;1
2000;05;29;2000.408; 160;  8.6;  18;1
2000;05;30;2000.411; 127;  8.0;  15;1
2000;05;31;2000.414;  91;  7.9;  15;1
2000;06;01;2000.417; 128;  6.3;  19;1
2000;06;02;2000.419; 119;  5.4;  21;1
2000;06;03;2000.422; 113;  7.2;  16;1
2000;06;04;2000.425; 152; 13.2;  21;1
2000;06;05;2000.428; 143;  6.5;  17;1
2000;06;06;2000.430; 149;  6.4;  17;1
2000;06;07;2000.433; 158; 10.1;  20;1
2000;06;08;2000.436; 181;  5.9;  19;1
2000;06;09;2000.439; 184;  8.9;  18;1
2000;06;10;2000.441; 179;  9.4;  14;1
2000;06;11;2000.444; 227; 11.0;  16;1
2000;06;12;2000.447; 221;  7.5;  18;1
2000;06;13;2000.449; 235;  8.3;  17;1
2000;06;14;2000.452; 257;  9.7;  16;1
2000;06;15;2000.455; 238; 10.1;  19;1
2000;06;16;2000.458; 214;  8.6;  18;1
2000;06;17;2000.460; 209; 11.0;  15;1
2000;06;18;2000.463; 221;  9.8;  20;1
2000;06;19;2000.466; 218; 11.8;  21;1
2000;06;20;2000.469; 239;  9.0;  21;1
2000;06;21;2000.471; 221;  9.4;  18;1
2000;06;22;2000.474; 191; 10.3;  19;1
2000;06;23;2000.477; 187;  8.2;  17;1
2000;06;24;2000.480; 179; 10.4;  10;1
2000;06;25;2000.482; 167;  5.5;  14;1
2000;06;26;2000.485; 194;  7.5;  19;1
2000;06;27;2000.488; 208;  8.2;  18;1
2000;06;28;2000.490; 173;  6.8;  19;1
2000;06;29;2000.493; 164;  7.7;  16;1
2000;06;30;2000.496; 172;  8.4;  19;1
2000;07;01;2000.499; 208;  9.2;  18;1
2000;07;02;2000.501; 202;  8.1;  19;1
2000;07;03;2000.504; 178; 10.1;  19;1
2000;07;04;2000.507; 164;  5.6;  18;1
2000;07;05;2000.510; 182; 11.1;  16;1
2000;07;06;2000.512; 221; 11.1;  21;1
2000;07;07;2000.515; 254; 21.7;  13;1
2000;07;08;2000.518; 254; 13.2;  15;1
2000;07;09;2000.520; 257; 11.5;  15;1
2000;07;10;2000.523; 309; 13.6;  20;1
2000;07;11;2000.526; 290; 14.6;  14;1
2000;07;12;2000.529; 267;  9.0;  20;1
2000;07;13;2000.531; 279; 11.7;  13;1
2000;07;14;2000.534; 236; 16.4;  16;1
2000;07;15;2000.537; 213;  8.0;  13;1
2000;07;16;2000.540; 283; 16.2;  13;1
2000;07;17;2000.542; 322; 10.2;  14;1
2000;07;18;2000.545; 327; 10.2;  18;1
2000;07;19;2000.548; 353; 10.2;  18;1
2000;07;20;2000.551; 346; 21.4;  20;1
2000;07;21;2000.553; 332; 13.5;  17;1
2000;07;22;2000.556; 310; 15.0;  19;1
2000;07;23;2000.559; 286; 15.9;  20;1
2000;07;24;2000.561; 246;  8.5;  16;1
2000;07;25;2000.564; 254;  9.4;   9;1
2000;07;26;2000.567; 191;  8.6;  14;1
2000;07;27;2000.570; 181;  7.1;  13;1
2000;07;28;2000.572; 172; 10.0;  13;1
2000;07;29;2000.575; 162;  5.9;  15;1
2000;07;30;2000.578; 161;  4.9;  18;1
2000;07;31;2000.581; 134;  8.7;  20;1
2000;08;01;2000.583; 147;  7.9;  22;1
2000;08;02;2000.586; 152; 10.1;  20;1
2000;08;03;2000.589; 148;  9.3;  20;1
2000;08;04;2000.592; 152;  8.6;  20;1
2000;08;05;2000.594; 199; 10.8;  18;1
2000;08;06;2000.597; 198;  7.1;  21;1
2000;08;07;2000.600; 227;  8.6;  20;1
2000;08;08;2000.602; 194; 10.9;  21;1
2000;08;09;2000.605; 177;  7.2;  23;1
2000;08;10;2000.608; 213; 10.0;  16;1
2000;08;11;2000.611; 228; 13.1;  20;1
2000;08;12;2000.613; 235; 12.2;  22;1
2000;08;13;2000.616; 243; 10.7;  20;1
2000;08;14;2000.619; 282; 12.9;  24;1
2000;08;15;2000.622; 253; 11.3;  19;1
2000;08;16;2000.624; 246; 13.7;  20;1
2000;08;17;2000.627; 210; 14.4;  23;1
2000;08;18;2000.630; 194;  9.6;  19;1
2000;08;19;2000.633; 184; 10.2;  19;1
2000;08;20;2000.635; 147;  7.7;  19;1
2000;08;21;2000.638; 106;  7.1;  19;1
2000;08;22;2000.641;  93;  5.2;  23;1
2000;08;23;2000.643;  93;  4.6;  21;1
2000;08;24;2000.646; 106;  7.3;  20;1
2000;08;25;2000.649; 112;  5.8;  21;1
2000;08;26;2000.652; 109;  4.9;  20;1
2000;08;27;2000.654; 156;  5.6;  17;1
2000;08;28;2000.657; 183;  6.9;  19;1
2000;08;29;2000.660; 191;  6.7;  20;1
2000;08;30;2000.663; 199;  7.6;  21;1
2000;08;31;2000.665; 217;  9.1;  19;1
2000;09;01;2000.668; 202;  8.1;  21;1
2000;09;02;2000.671; 168;  8.7;  17;1
2000;09;03;2000.673; 182;  9.6;  20;1
2000;09;04;2000.676; 191; 10.3;  19;1
2000;09;05;2000.679; 162; 10.7;  18;1
2000;09;06;2000.682; 162;  5.5;  16;1
2000;09;07;2000.684; 156;  7.6;  17;1
2000;09;08;2000.687; 121;  6.7;  17;1
2000;09;09;2000.690;  90;  6.6;  20;1
2000;09;10;2000.693;  60;  7.6;  22;1
2000;09;11;2000.695;  37;  8.9;  22;1
2000;09;12;2000.698;  50;  7.2;  20;1
2000;09;13;2000.701;  78; 10.6;  20;1
2000;09;14;2000.704;  85;  7.0;  21;1
2000;09;15;2000.706; 109;  6.2;  20;1
2000;09;16;2000.709; 121;  8.2;  13;1
2000;09;17;2000.712; 154;  8.1;  14;1
2000;09;18;2000.714; 159; 11.5;  20;1
2000;09;19;2000.717; 172; 11.3;  21;1
2000;09;20;2000.720; 176; 10.8;  19;1
